0.997738086	0	0	0	0
0.997526546	0	0	0	0
0.997381398	0	0	0	0
0.997281316	0	0	0	0
0.997212861	0	0	0	0
0.997167113	0	0	0	0
0.99713797	0	0	0	0
0.997121143	0	0	0	0
0.997113317	0	0	0	0
0.997111948	0	0	0	0
0.99711547	0	0	0	0
0.997122714	0	0	0	0
0.997132794	0	0	0	0
0.997145036	0	0	0	0
0.997158916	0	0	0	0
0.997174029	0	0	0	0
0.997190058	0	0	0	0
0.997206752	0	0	0	0
0.997223914	0	0	0	0
0.997241387	0	0	0	0
0.997259047	0	0	0	0
0.997276626	0	0	0	0
0.99729398	0	0	0	0
0.997311078	0	0	0	0
0.997327896	0	0	0	0
0.997344419	0	0	0	0
0.997360638	0	0	0	0
0.997376544	0	0	0	0
0.997392135	0	0	0	0
0.997407411	0	0	0	0
0.997422373	0	0	0	0
0.997437024	0	0	0	0
0.997451368	0	0	0	0
0.997465409	0	0	0	0
0.997479154	0	0	0	0
0.997492609	0	0	0	0
0.99750578	0	0	0	0
0.997518674	0	0	0	0
0.997531297	0	0	0	0
0.997543658	0	0	0	0
0.997555762	0	0	0	0
0.997567617	0	0	0	0
0.997579229	0	0	0	0
0.997590606	0	0	0	0
0.997601753	0	0	0	0
0.997612678	0	0	0	0
0.997623386	0	0	0	0
0.997633884	0	0	0	0
0.997644178	0	0	0	0
0.997654273	0	0	0	0
0.997664176	0	0	0	0
0.997673891	0	0	0	0
0.997683424	0	0	0	0
0.997692781	0	0	0	0
0.997701966	0	0	0	0
0.997710956	0	0	0	0
0.997719722	0	0	0	0
0.997728273	0	0	0	0
0.997736617	0	0	0	0
0.997744762	0	0	0	0
0.997752717	0	0	0	0
0.997760488	0	0	0	0
0.997768083	0	0	0	0
0.997775508	0	0	0	0
0.99778277	0	0	0	0
0.997789873	0	0	0	0
0.997796825	0	0	0	0
0.99780363	0	0	0	0
0.997810294	0	0	0	0
0.99781682	0	0	0	0
0.997823215	0	0	0	0
0.997829482	0	0	0	0
0.997835626	0	0	0	0
0.99784165	0	0	0	0
0.997847559	0	0	0	0
0.997853355	0	0	0	0
0.997859043	0	0	0	0
0.997864626	0	0	0	0
0.997870108	0	0	0	0
0.99787549	0	0	0	0
0.997880777	0	0	0	0
0.99788597	0	0	0	0
0.997891073	0	0	0	0
0.997896089	0	0	0	0
0.997901019	0	0	0	0
0.997905867	0	0	0	0
0.997910634	0	0	0	0
0.997915322	0	0	0	0
0.997919935	0	0	0	0
0.997924473	0	0	0	0
0.997928939	0	0	0	0
0.997933335	0	0	0	0
0.997937663	0	0	0	0
0.997941924	0	0	0	0
0.99794612	0	0	0	0
0.997950253	0	0	0	0
0.997954324	0	0	0	0
0.997958335	0	0	0	0
0.997962287	0	0	0	0
0.997966182	0	0	0	0
0.997970021	0	0	0	0
0.997973805	0	0	0	0
0.997977536	0	0	0	0
0.997981215	0	0	0	0
0.997984844	0	0	0	0
0.997988423	0	0	0	0
0.997991953	0	0	0	0
0.997995436	0	0	0	0
0.997998872	0	0	0	0
0.998002263	0	0	0	0
0.99800561	0	0	0	0
0.998008913	0	0	0	0
0.998012174	0	0	0	0
0.998015394	0	0	0	0
0.998018573	0	0	0	0
0.998021712	0	0	0	0
0.998024812	0	0	0	0
0.998027874	0	0	0	0
0.998030898	0	0	0	0
0.998033886	0	0	0	0
0.998036839	0	0	0	0
0.998039756	0	0	0	0
0.998042638	0	0	0	0
0.998045487	0	0	0	0
0.998048303	0	0	0	0
0.998051086	0	0	0	0
0.998053838	0	0	0	0
0.998056558	0	0	0	0
0.998059248	0	0	0	0
0.998061907	0	0	0	0
0.998064537	0	0	0	0
0.998067139	0	0	0	0
0.998069711	0	0	0	0
0.998072256	0	0	0	0
0.998074774	0	0	0	0
0.998077264	0	0	0	0
0.998079729	0	0	0	0
0.998082167	0	0	0	0
0.99808458	0	0	0	0
0.998086968	0	0	0	0
0.998089331	0	0	0	0
0.99809167	0	0	0	0
0.998093985	0	0	0	0
0.998096277	0	0	0	0
0.998098546	0	0	0	0
0.998100793	0	0	0	0
0.998103017	0	0	0	0
0.99810522	0	0	0	0
0.998107401	0	0	0	0
0.998109561	0	0	0	0
0.9981117	0	0	0	0
0.998113818	0	0	0	0
0.998115917	0	0	0	0
0.998117996	0	0	0	0
0.998120055	0	0	0	0
0.998122096	0	0	0	0
0.998124117	0	0	0	0
0.99812612	0	0	0	0
0.998128105	0	0	0	0
0.998130071	0	0	0	0
0.99813202	0	0	0	0
0.998133952	0	0	0	0
0.998135866	0	0	0	0
0.998137763	0	0	0	0
0.998139644	0	0	0	0
0.998141508	0	0	0	0
0.998143357	0	0	0	0
0.998145189	0	0	0	0
0.998147005	0	0	0	0
0.998148806	0	0	0	0
0.998150592	0	0	0	0
0.998152363	0	0	0	0
0.998154119	0	0	0	0
0.99815586	0	0	0	0
0.998157587	0	0	0	0
0.998159299	0	0	0	0
0.998160998	0	0	0	0
0.998162683	0	0	0	0
0.998164354	0	0	0	0
0.998166012	0	0	0	0
0.998167657	0	0	0	0
0.998169288	0	0	0	0
0.998170907	0	0	0	0
0.998172513	0	0	0	0
0.998174106	0	0	0	0
0.998175687	0	0	0	0
0.998177256	0	0	0	0
0.998178812	0	0	0	0
0.998180357	0	0	0	0
0.99818189	0	0	0	0
0.998183411	0	0	0	0
0.998184921	0	0	0	0
0.99818642	0	0	0	0
0.998187908	0	0	0	0
0.998189384	0	0	0	0
0.99819085	0	0	0	0
0.998192305	0	0	0	0
0.998193749	0	0	0	0
0.998195183	0	0	0	0
0.998196607	0	0	0	0
0.99819802	0	0	0	0
0.998199423	0	0	0	0
0.998200816	0	0	0	0
0.9982022	0	0	0	0
0.998203574	0	0	0	0
0.998204938	0	0	0	0
0.998206292	0	0	0	0
0.998207637	0	0	0	0
0.998208973	0	0	0	0
0.9982103	0	0	0	0
0.998211618	0	0	0	0
0.998212927	0	0	0	0
0.998214227	0	0	0	0
0.998215518	0	0	0	0
0.998216801	0	0	0	0
0.998218075	0	0	0	0
0.99821934	0	0	0	0
0.998220598	0	0	0	0
0.998221847	0	0	0	0
0.998223087	0	0	0	0
0.99822432	0	0	0	0
0.998225545	0	0	0	0
0.998226762	0	0	0	0
0.998227971	0	0	0	0
0.998229173	0	0	0	0
0.998230366	0	0	0	0
0.998231553	0	0	0	0
0.998232732	0	0	0	0
0.998233903	0	0	0	0
0.998235067	0	0	0	0
0.998236224	0	0	0	0
0.998237374	0	0	0	0
0.998238516	0	0	0	0
0.998239652	0	0	0	0
0.998240781	0	0	0	0
0.998241903	0	0	0	0
0.998243018	0	0	0	0
0.998244126	0	0	0	0
0.998245228	0	0	0	0
0.998246323	0	0	0	0
0.998247412	0	0	0	0
0.998248495	0	0	0	0
0.998249572	0	0	0	0
0.998250644	0	0	0	0
0.998251711	0	0	0	0
0.998252772	0	0	0	0
0.998253828	0	0	0	0
0.998254879	0	0	0	0
0.998255925	0	0	0	0
0.998256965	0	0	0	0
0.998258	0	0	0	0
0.998259031	0	0	0	0
0.998260056	0	0	0	0
0.998261077	0	0	0	0
0.998262093	0	0	0	0
0.998263103	0	0	0	0
0.99826411	0	0	0	0
0.998265111	0	0	0	0
0.998266108	0	0	0	0
0.9982671	0	0	0	0
0.998268086	0	0	0	0
0.998269065	0	0	0	0
0.998270035	0	0	0	0
0.998270999	0	0	0	0
0.998271954	0	0	0	0
0.998272903	0	0	0	0
0.998273844	0	0	0	0
0.998274777	0	0	0	0
0.998275704	0	0	0	0
0.998276623	0	0	0	0
0.998277536	0	0	0	0
0.998278442	0	0	0	0
0.998279341	0	0	0	0
0.998280233	0	0	0	0
0.998281119	0	0	0	0
0.998281998	0	0	0	0
0.998282871	0	0	0	0
0.998283738	0	0	0	0
0.998284598	0	0	0	0
0.998285452	0	0	0	0
0.9982863	0	0	0	0
0.998287142	0	0	0	0
0.998287978	0	0	0	0
0.998288808	0	0	0	0
0.998289632	0	0	0	0
0.998290451	0	0	0	0
0.998291263	0	0	0	0
0.998292071	0	0	0	0
0.998292872	0	0	0	0
0.998293669	0	0	0	0
0.99829446	0	0	0	0
0.998295245	0	0	0	0
0.998296026	0	0	0	0
0.998296801	0	0	0	0
0.998297571	0	0	0	0
0.998298336	0	0	0	0
0.998299096	0	0	0	0
0.99829985	0	0	0	0
0.998300601	0	0	0	0
0.998301345	0	0	0	0
0.998302042	0	0	0	0
0.998302734	0	0	0	0
0.99830342	0	0	0	0
0.998304102	0	0	0	0
0.998304779	0	0	0	0
0.99830545	0	0	0	0
0.998306079	0	0	0	0
0.998306737	0	0	0	0
0.998307394	0	0	0	0
0.998308047	0	0	0	0
0.998308696	0	0	0	0
0.998309339	0	0	0	0
0.998309978	0	0	0	0
0.998310613	0	0	0	0
0.998311243	0	0	0	0
0.998311869	0	0	0	0
0.998312522	0	0	0	0
0.998313148	0	0	0	0
0.998313791	0	0	0	0
0.99831441	0	0	0	0
0.998315044	0	0	0	0
0.998315655	0	0	0	0
0.998316251	0	0	0	0
0.998316843	0	0	0	0
0.99831743	0	0	0	0
0.998318014	0	0	0	0
0.998318594	0	0	0	0
0.99831917	0	0	0	0
0.998319742	0	0	0	0
0.998320311	0	0	0	0
0.998318797	0	0	0	0
0.99816419	0	0	0	0
0.998007136	0	0	0	0
0.997850094	0	0	0	0
0.997692479	0	0	0	0
0.99753411	0	0	0	0
0.997376043	0	0	0	0
0.997217567	0	0	0	0
0.997058978	0	0	0	0
0.996900529	0	0	0	0
0.99674178	0	0	0	0
0.996583386	0	0	0	0
0.996424823	0	0	0	0
0.996265976	0	0	0	0
0.996107063	0	0	0	0
0.995948207	0	0	0	0
0.995789583	0	0	0	0
0.99563103	0	0	0	0
0.995472723	0	0	0	0
0.995314536	0	0	0	0
0.995156402	0	0	0	0
0.994998105	0	0	0	0
0.99483978	0	0	0	0
0.994681482	0	0	0	0
0.994523212	0	0	0	0
0.99436498	0	0	0	0
0.994206777	0	0	0	0
0.994048602	0	0	0	0
0.993890458	0	0	0	0
0.993732347	0	0	0	0
0.993574268	0	0	0	0
0.993416222	0	0	0	0
0.993258059	0	0	0	0
0.993099956	0	0	0	0
0.992941878	0	0	0	0
0.992783879	0	0	0	0
0.992626071	0	0	0	0
0.992468325	0	0	0	0
0.992310535	0	0	0	0
0.992152764	0	0	0	0
0.99199514	0	0	0	0
0.991837531	0	0	0	0
0.991679937	0	0	0	0
0.99152225	0	0	0	0
0.991364427	0	0	0	0
0.991206637	0	0	0	0
0.991048979	0	0	0	0
0.990891424	0	0	0	0
0.990733808	0	0	0	0
0.990576407	0	0	0	0
0.990419028	0	0	0	0
0.990261769	0	0	0	0
0.990104653	0	0	0	0
0.989947291	0	0	0	0
0.989789822	0	0	0	0
0.989632505	0	0	0	0
0.989475017	0	0	0	0
0.989317624	0	0	0	0
0.989160459	0	0	0	0
0.989003272	0	0	0	0
0.988845941	0	0	0	0
0.988688846	0	0	0	0
0.988531769	0	0	0	0
0.988374719	0	0	0	0
0.988217656	0	0	0	0
0.988060412	0	0	0	0
0.987903437	0	0	0	0
0.987746443	0	0	0	0
0.987589252	0	0	0	0
0.987432348	0	0	0	0
0.987275479	0	0	0	0
0.98711862	0	0	0	0
0.986961522	0	0	0	0
0.9868047	0	0	0	0
0.986647891	0	0	0	0
